"name","brand","os","cpu_cores","cpu_threads","gpu_vram","ram_capacity","ram_ddr_type","hdd","ssd","screen_size","screen_res","touchscreen","user_rating","price","cpu","gpu"
"hp omnibook 5 next gen ai 16-ag1037au laptop (amd ryzen ai 5 340/ 16gb/ 512gb ssd/ win11)","hp","windows","6.0","12.0","0.0","16.0","ddr5","0","512","16.0","HD+","1","4.55","75990.0","amd ryzen ai 5 340","amd integrated"
"hp omnibook 5 next gen ai 16-ag1048au laptop (amd ryzen ai 7 350/ 16gb/ 512gb ssd/ win11)","hp","windows","8.0","16.0","0.0","16.0","ddr5","0","512","16.0","HD+","1","4.35","86990.0","amd ryzen ai 7 350","amd integrated"
"hp 250 g10 b10m3at laptop (13th gen core i3/ 16gb/ 512gb ssd/ dos)","hp","windows","6.0","8.0","0.0","16.0","ddr4","0","512","15.6","SD","0","4.25","45290.0","intel core i3 1315u","intel integrated"
"hp 14-em0214au laptop (amd ryzen 5 7530u/ 16gb/ 512gb ssd/ win11 home)","hp","windows","6.0","12.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.1","44999.0","amd ryzen 5 7530u","amd integrated"
"hp envy x360 14-fa0108au laptop (amd ryzen 7 8840hs/ 32gb/ 1tb ssd/ win11)","hp","windows","8.0","16.0","0.0","32.0","ddr5","0","1024","14.0","3K+","1","4.35","119999.0","amd ryzen 7 8840hs","amd integrated"
"hp victus 15-fb2703tx gaming laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11/ 4gb graph)","hp","windows","8.0","12.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.05","63999.0","intel core i5 13420h","nvidia geforce rtx 2050"
"hp victus 15-fa1415tx  gaming laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11 home/ rtx 3050a)","hp","windows","10.0","16.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.3","72490.0","intel core i7 12650h","nvidia geforce rtx 3050a"
"hp victus 15-fa1414tx gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ rtx 3050a)","hp","windows","10.0","16.0","4.0","16.0","ddr4","0","1024","15.6","HD+","0","4.65","81999.0","intel core i7 12650h","nvidia geforce rtx 3050a"
"hp 255 g9 9h237pt laptop (amd ryzen 3 3250u/ 8 gb ram/ 512 gb ssd/ freedos)","hp","windows","2.0","4.0","0.0","8.0","ddr4","0","512","15.6","SD","0","4.35","23990.0","amd ryzen 3 3250u","amd integrated"
"hp pavilion x360 14-ek1152tu laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","14.0","HD+","1","4.05","89490.0","intel core i7 1355u","intel integrated"
"hp pavilion plus 14-ew0108tu laptop (13th gen core i5/ 16gb/ 512gb ssd/ win 11)","hp","windows","10.0","12.0","0.0","16.0","ddr5","0","512","14.0","HD+","0","4.05","85000.0","intel core i5 1335u","intel integrated"
"hp pavilion x360 14-ek1148tu laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","14.0","HD+","1","4.35","75990.0","intel core i5 1335u","intel integrated"
"hp 15-fd0466tu laptop (13th gen core i5/ 8gb/ 512gb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.05","56999.0","intel core i5 1334u","intel integrated"
"hp victus 15-fa2700tx  gaming laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11/ 6gb graph)","hp","windows","8.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.6","70990.0","intel core i5 13420h","nvidia geforce rtx 3050"
"hp 15-fd0468tulaptop (13th gen core i5/ 16gb/ 512gb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.3","68490.0","intel core i7 1355u","intel integrated"
"hp zbook firefly 16 g11 a1vx4pt laptop (intel core ultra 7/ 32gb/ 1tb ssd/ win11/ 4gb graphics)","hp","windows","16.0","22.0","4.0","32.0","ddr5","0","1024","16.0","HD+","0","4.0","139999.0","intel core ultra 7 series 1 155h","nvidia rtx a500"
"hp elitebook 840 g10 business laptop (13th gen core i5/ 32gb/ 1tb ssd/ win11 pro)","hp","windows","10.0","12.0","0.0","32.0","ddr5","0","1024","15.6","HD+","0","4.45","91990.0","intel core i5 1335u","intel integrated"
"hp victus 15-fa1372tx gaming laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11/ rtx 2050)","hp","windows","8.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.2","55990.0","intel core i5 12450h","nvidia geforce rtx 2050"
"hp 240r g9 laptop (13th gen core i3/ 16gb/ 512gb ssd/ win11)","hp","windows","6.0","8.0","0.0","16.0","ddr4","0","512","14.0","SD","0","4.45","33999.0","intel core i3 1315u","intel integrated"
"hp 245 g10 laptop (amd ryzen 5 7530u/ 8 gb ram/ 512 gb ssd/ win11)","hp","windows","6.0","12.0","0.0","8.0","ddr4","0","512","14.0","SD","0","4.3","32650.0","amd ryzen 5 7530u","amd integrated"
"hp 240r g9 laptop (13th gen core i3/ 8gb/ 512gb ssd/ win11)","hp","windows","6.0","8.0","0.0","16.0","ddr4","0","512","14.0","SD","0","4.1","33290.0","intel core i3 1315u","intel integrated"
"hp 250r g9 b10mtat laptop (13th gen core i3/ 8gb/ 512gb ssd/ dos)","hp","windows","6.0","8.0","0.0","8.0","ddr4","0","512","15.6","SD","0","4.2","30990.0","intel core i3 1315u","intel integrated"
"hp zbook firefly 14 g11 a1vl1pt laptop (intel core ultra 7/ 32gb/ 1tb ssd/win11)","hp","windows","16.0","22.0","4.0","32.0","ddr5","0","1024","14.0","HD+","0","4.55","141999.0","intel core ultra 7 series 1 155h","nvidia rtx a500 laptop gp"
"hp omen 16-wf1171tx gaming laptop (14th gen core i7/ 16gb/ 1tb ssd/ win11/ 6gb graph)","hp","windows","16.0","24.0","6.0","16.0","ddr5","0","1024","16.1","HD+","0","4.3","117990.0","intel core i7 14650hx","nvidia geforce rtx 4050"
"hp omnibook x 14-fe1011qu ai laptop (snapdragon x plus x1p-42-100/ 16gb/ 512gb ssd/ win11)","hp","windows","8.0","16.0","0.0","16.0","ddr5","0","512","14.0","3K+","1","4.15","101990.0","snapdragon x plus x1p-42-100","other integrated"
"hp victus 15-fa1346tx gaming laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11 home/ rtx 2050)","hp","windows","8.0","12.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.7","63990.0","intel core i5 13420h","nvidia geforce rtx 2050"
"hp zbook firefly 14 g11 a92u2pt laptop (intel core ultra 7/16 gb/512gb ssd/win11)","hp","windows","12.0","14.0","0.0","16.0","ddr5","0","512","14.0","HD+","0","4.3","107499.0","intel core ultra 7 155u","intel integrated"
"hp pavilion 15-eh1137au laptop (amd ryzen 5 5500u/ 8gb/ 512gb ssd/ win11 home)","hp","windows","6.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.5","47490.0","amd ryzen 5 5500u","amd integrated"
"hp 15-fc1004au laptop (amd ryzen 5 7535hs/ 8gb/ 512gb ssd/ win11 home)","hp","windows","6.0","12.0","0.0","8.0","ddr5","0","512","15.6","HD+","0","4.5","47900.0","amd ryzen 5 7535hs","amd integrated"
"hp pavilion 16-af0056tu laptop (intel core ultra 5 125u/ 16gb/ 1tb ssd/ win11)","hp","windows","12.0","14.0","0.0","16.0","ddr5","0","1024","16.0","HD+","0","4.2","71990.0","intel core ultra 5 125u","intel integrated"
"hp 15-fd0315tu laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.45","62500.0","intel core i5 1334u","intel integrated"
"hp zbook power g11 a8wm4pt laptop (intel core ultra 9/ 32gb/1tb ssd/win11/8gb graphics)","hp","windows","16.0","22.0","8.0","32.0","ddr5","0","1024","16.0","HD+","0","4.2","259990.0","intel core ultra 9 series 1 185h","nvidia rtx 2000 ada"
"hp victus 15-fa1400tx gaming laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home/ rtx 3050a)","hp","windows","8.0","12.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.7","70900.0","intel core i5 12450h","nvidia geforce rtx 3050"
"hp victus 15-fa1274tx gaming laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11/ 6gb graph)","hp","windows","10.0","16.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.7","85900.0","intel core i7 13620h","nvidia geforce rtx 4050"
"hp victus 15-fa1411tx gaming laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11/ 4gb graph)","hp","windows","10.0","16.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.6","70999.0","intel core i7 12650h","nvidia geforce rtx 3050"
"hp 255 g9 8m397pa laptop (amd ryzen 5 5625u/ 8gb/ 512 gb ssd/ win11 home)","hp","windows","6.0","12.0","0.0","8.0","ddr4","0","512","14.1","SD","0","4.5","31899.0","amd ryzen 5 5625u","amd integrated"
"hp 14-gr0001tu laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.6","60499.0","intel core i5 1335u","intel integrated"
"hp victus special edition 15-fa1389tx gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ rtx 3050a)","hp","windows","10.0","16.0","4.0","16.0","ddr4","0","1024","15.6","HD+","0","4.5","79990.0","intel core i7 12650h","nvidia geforce rtx 3050a"
"hp victus 15-fa1388tx gaming laptop (12th gen core i5/ 16gb/ 1tb ssd/ win11/ 4gb graph)","hp","windows","8.0","12.0","4.0","16.0","ddr4","0","1024","15.6","HD+","0","4.45","70990.0","intel core i5 12450h","nvidia geforce rtx 3050a"
"hp 14-gr1023tu laptop (intel core ultra i7 155h/ 16gb/ 512gb ssd/ win11 home)","hp","windows","16.0","22.0","0.0","16.0","ddr5","0","512","14.0","HD+","0","4.75","83990.0","intel core ultra 7 155h","intel integrated"
"hp chromebook 14a-nf0017tu laptop (intel core i3-n305/ 8gb/ 256gb ufs/ chrome os)","hp","chromeos","8.0","8.0","0.0","8.0","ddr5","256","0","14.0","HD+","1","4.45","44640.0","intel core i3 n305","intel integrated"
"hp chromebook x360 14b-cd0012tu laptop (intel processor n200/ 8gb/ 128gb ufs/ chrome os)","hp","chromeos","4.0","4.0","0.0","8.0","ddr5","128","0","14.0","SD","1","4.05","40990.0","intel pentium n200","intel integrated"
"hp chromebook x360 14b-cd0011tu laptop (intel processor n100/ 4gb/ 128gb ufs/ chrome os)","hp","chromeos","4.0","4.0","0.0","4.0","ddr5","128","0","14.0","SD","1","4.7","35990.0","intel pentium n100","intel integrated"
"hp pavilion aero 13-bg0016au laptop (amd ryzen 5 8640u/ 16gb / 512gb ssd/ win11)","hp","windows","6.0","12.0","0.0","16.0","ddr5","0","512","13.3","HD+","0","4.75","75367.0","amd ryzen 5 8640u","amd integrated"
"hp 15s-fy5010tu laptop (12th gen core i3/ 8gb/ 256gb ssd/ win11 home)","hp","windows","6.0","8.0","0.0","8.0","ddr4","0","256","15.6","HD+","0","4.4","30990.0","intel core i3 1215u","intel integrated"
"hp pavilion aero 2024 laptop (intel core ultra 7 155u/ 16gb/ 512gb ssd/ win 11 home)","hp","windows","12.0","14.0","0.0","16.0","ddr5","0","512","13.3","HD+","0","4.1","99990.0","intel core ultra 7 155u","intel integrated"
"hp spectre x360 16-aa0015tu laptop ( intel evo core ultra 7 155h/ 16gb/ 1tb ssd/ win11)","hp","windows","16.0","22.0","0.0","16.0","ddr5","0","1024","16.0","3K+","1","4.05","160905.0","intel core ultra 7 series 1 155h","intel integrated"
"hp pavilion plus 14-ew1082tu laptop (intel core ultra 5 125h/ 16gb/ 512gb ssd/ win 11)","hp","windows","14.0","18.0","0.0","16.0","ddr5","0","512","14.0","3K+","0","4.6","87990.0","intel core ultra 5 series 1 125h","intel integrated"
"hp 15s-fy5009tu laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.0","51489.0","intel core i5 1235u","intel integrated"
"hp 15s-fy5008tu laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.1","46490.0","intel core i5 1235u","intel integrated"
"hp omen 16-wd0011tx gaming laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11/ 6gb graph)","hp","windows","10.0","16.0","6.0","16.0","ddr5","0","1024","16.1","HD+","0","4.2","94990.0","intel core i7 13620h","nvidia geforce rtx 4050"
"hp victus 15-fa1310tx gaming laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11/ 4gb rtx 2050)","hp","windows","8.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.4","55990.0","intel core i5 12450h","nvidia geforce rtx 2050"
"hp victus 15-fa1332tx gaming laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11 home/ rtx 4050)","hp","windows","10.0","16.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.35","96999.0","intel core i7 13620h","nvidia geforce rtx 4050"
"hp 14-ew1074tu laptop (intel core ultra 5/ 16gb/ 512gb ssd/ win 11)","hp","windows","14.0","18.0","0.0","16.0","ddr5","0","512","14.0","3K+","0","4.7","78990.0","intel core ultra 5 series 1 125h","intel integrated"
"hp victus 15-fa1312tx gaming laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11/ 4gb rtx 2050)","hp","windows","8.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.05","61590.0","intel core i5 12450h","nvidia geforce rtx 2050"
"hp 15-fd0187tu laptop (13th gen core i5/ 8gb/ 512gb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.2","53990.0","intel core i5 1335u","intel integrated"
"hp victus 15-fa1226tx gaming laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11/ 4gb rtx 2050)","hp","windows","8.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.15","54990.0","intel core i5 12450h","nvidia geforce rtx 2050"
"hp victus 15-fa1227tx gaming laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home/ rtx 2050)","hp","windows","8.0","12.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.0","62990.0","intel core i5 12450h","nvidia geforce rtx 2050"
"hp victus 15-fa1307tx gaming laptop (13th gen core i5/ 16gb/ 1tb ssd/ win11 home/ rtx 2050)","hp","windows","8.0","12.0","4.0","16.0","ddr4","0","1024","15.6","HD+","0","4.75","68000.0","intel core i5 13420h","nvidia geforce rtx 2050"
"hp victus 15-fa1317tx gaming laptop (13th gen core i5/ 16gb/ 1tb ssd/ win11 home/ rtx 4050)","hp","windows","8.0","12.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.75","80490.0","intel core i5 13420h","nvidia geforce rtx 4050"
"hp pavilion 16-af0028tu laptop (intel core ultra 7 155u/ 16gb/ 512gb ssd/ win11)","hp","windows","12.0","14.0","0.0","16.0","ddr5","0","512","16.0","HD+","0","4.25","79990.0","intel core ultra 7 155u","intel integrated"
"hp pavilion 16-af0015tu laptop (intel core ultra 5 125u/ 16gb/ 512gb ssd/ win11)","hp","windows","12.0","14.0","0.0","16.0","ddr5","0","512","16.0","HD+","0","4.1","68990.0","intel core ultra 5 processor 125u","intel integrated"
"hp 15-fd1097tu laptop (intel core 5 120u/ 16gb/ 512gb ssd/ win11)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.2","64999.0","intel core 5 processor series 1 120u","intel integrated"
"hp 15-fd1095tu laptop (intel core 3 100u/ 8gb/ 512gb ssd/ win11)","hp","windows","6.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.15","39059.0","intel core 3 processor series 1 100u","intel integrated"
"hp 15-fd1096tu laptop (intel core 5 120u/ 8gb/ 512gb ssd/ win11)","hp","windows","10.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.45","52029.0","intel core 5 processor series 1 120u","intel integrated"
"hp omen 16-wf0061tx gaming laptop (13th gen core i9/ 32gb/ 1tb ssd/ win11 home/ 8gb graph)","hp","windows","24.0","32.0","8.0","32.0","ddr5","0","1024","16.1","3K+","0","4.6","189990.0","intel core i9 13900hx","nvidia geforce rtx 4070"
"hp 15s-eq2305au laptop (amd ryzen 5 5500u/ 16gb/ 512gb ssd/ win11 home)","hp","windows","6.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.3","40690.0","amd ryzen 5 5500u","amd integrated"
"hp 250 g9 8y2y9pa laptop (intel celeron n4500/ 8 gb ram/ 256gb ssd/ dos)","hp","windows","2.0","2.0","0.0","8.0","ddr4","0","256","15.6","SD","0","4.15","22990.0","intel celeron n4500","intel integrated"
"hp chromebook 11mk g9 ee touch laptop (mediatek mt8183/ 4gb/ 32gb emmc/ chrome os)","hp","chromeos","8.0","16.0","0.0","4.0","ddr4","0","0","11.6","SD","1","4.35","22200.0","mediatek kompanio 500","integrated"
"hp chromebook 11mk g9 ee laptop (mediatek mt8183/ 4gb/ 32gb emmc/ chrome os)","hp","chromeos","8.0","16.0","0.0","4.0","ddr4","0","0","11.6","SD","0","4.75","15200.0","mediatek kompanio 500","integrated"
"hp 15s-fq5331tu laptop (12th gen core i5/ 8gb/ 1tb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","8.0","ddr4","0","1024","15.6","HD+","0","4.3","51900.0","intel core i5 1235u","intel integrated"
"hp 250 g9 6s798ea laptop (intel celeron n4500/ 8 gb ram/ 256gb ssd/ win 11)","hp","windows","2.0","2.0","0.0","8.0","ddr4","0","256","15.6","SD","0","4.0","25900.0","intel celeron n4500","intel integrated"
"hp 15-fd1099tu laptop (intel core ultra 5/ 16gb/ 512gb ssd/ win11)","hp","windows","14.0","18.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.65","66990.0","intel core ultra 5 series 1 125h","intel integrated"
"hp 15-fd1098tu laptop (intel core ultra 5/ 8gb/ 512gb ssd/ win11)","hp","windows","14.0","18.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.3","68990.0","intel core ultra 5 series 1 125h","intel integrated"
"hp chromebook 15a-nb0006tu laptop ( intel core i3-n305/ 8gb/ 256gb ssd/ chrome os)","hp","chromeos","8.0","16.0","0.0","8.0","ddr4","0","256","15.6","SD","0","4.15","38999.0","intel core i3 n305","intel integrated"
"hp 15-fd0220tu laptop (13th gen core i5/ 8gb/ 512gb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.5","51490.0","intel core i5 1334u","intel integrated"
"hp 15s-fq5326tu laptop (12th gen core i3/ 8gb/ 512gb ssd/ win11 home)","hp","windows","6.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.55","33144.0","intel core i3 1215u","intel integrated"
"hp envy x360 14-fc0078tu laptop (intel core ultra 5 125u/ 16gb/ 512gb ssd/ win11)","hp","windows","12.0","14.0","0.0","16.0","ddr5","0","512","14.0","3K+","1","4.45","94999.0","intel core ultra 5 125u","intel integrated"
"hp 15s-fq5327tu laptop (12th gen core i3/ 8gb/ 512gb ssd/ win11 home)","hp","windows","6.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.4","35490.0","intel core i3 1215u","intel integrated"
"hp envy x360 15-fe0014tx laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11/ 4gb graphics)","hp","windows","10.0","12.0","4.0","16.0","ddr5","0","1024","15.6","HD+","1","4.15","138490.0","intel core i7 1355u","nvidia geforce rtx 3050"
"hp envy x360 14-fa0052au laptop (amd ryzen 7 8840hs/ 16gb/ 512gb ssd/ win11)","hp","windows","8.0","16.0","0.0","16.0","ddr5","0","512","14.0","HD+","1","4.35","87490.0","amd ryzen 7 8840hs","amd integrated"
"hp envy x360 14-fc0100tu laptop (intel core ultra 7 155u/ 32gb/ 1tb ssd/ win11)","hp","windows","12.0","14.0","0.0","32.0","ddr5","0","1024","14.0","HD+","1","4.1","139700.0","intel core ultra 7 155u","intel integrated"
"hp envy x360 14-fc0106tu laptop (intel core ultra 7 155u/ 16gb/ 512gb ssd/ win11)","hp","windows","12.0","14.0","0.0","16.0","ddr5","0","512","14.0","HD+","1","4.75","104990.0","intel core ultra 7 155u","intel integrated"
"hp envy x360 14-fc0105tu laptop (intel core ultra 5 125u/ 16gb/ 512gb ssd/ win11)","hp","windows","12.0","14.0","0.0","16.0","ddr5","0","512","14.0","HD+","1","4.6","85499.0","intel core ultra 5 125u","intel integrated"
"hp spectre x360 14-ef2035tu laptop (13th gen core i7/ 32gb/ 1tb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","32.0","ddr4","0","1024","13.5","3K+","1","4.25","117999.0","intel core i7 1355u","intel integrated"
"hp 15-fc0029au laptop (amd ryzen 5 7520u/ 8gb/ 512gb ssd/ win11 home)","hp","windows","4.0","8.0","0.0","8.0","ddr5","0","512","15.6","HD+","0","4.55","35990.0","amd ryzen 5 7520u","amd integrated"
"hp 14s-dq5138tu laptop (12th gen core i3/ 8gb/ 512gb ssd/ win11 home)","hp","windows","6.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.75","36490.0","intel core i3 1215u","intel integrated"
"hp 15-fd0221tu laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.2","54800.0","intel core i5 1334u","intel integrated"
"hp pavilion x360 14-ek0183tu laptop (12th gen core i3/ 8gb/ 512gb ssd/ win11)","hp","windows","6.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","1","4.05","55490.0","intel core i3 1215u","intel integrated"
"hp victus 15-fa1124tx gaming laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11/ 4gb graph)","hp","windows","8.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.75","58100.0","intel core i5 12450h","nvidia geforce rtx 2050"
"hp spectre x360 14-eu0556tu laptop (intel core ultra 7/ 32gb/ 1tb ssd/ win11 home)","hp","windows","16.0","22.0","0.0","32.0","ddr5","0","1024","14.0","3K+","1","4.2","173490.0","intel core ultra 7 series 1 155h","intel integrated"
"hp 15s-fr5011tu laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.45","49500.0","intel core i5 1235u","intel integrated"
"hp spectre x360 16-aa0665tu laptop (intel core ultra 7/ 32gb/ 2tb ssd/ win11 home)","hp","windows","16.0","22.0","0.0","32.0","ddr5","0","2048","16.0","3K+","1","4.2","176710.0","intel core ultra 7 series 1 155h","intel integrated"
"hp 15s-eq2084au laptop (amd ryzen 7 5700u/ 16gb/ 512gb ssd/ win11 home)","hp","windows","8.0","16.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.75","56989.0","amd ryzen 7 5700u","amd integrated"
"hp 15s-fq2510tu laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home)","hp","windows","4.0","8.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.45","52800.0","intel core i5 1135g7","intel integrated"
"hp omen 16-xd0007ax gaming laptop (amd ryzen 7 7840hs/ 16gb/ 1tb ssd/ win11/ 6gb graph)","hp","windows","8.0","16.0","6.0","16.0","ddr5","0","1024","16.1","HD+","0","4.35","93998.0","amd ryzen 7 7840hs","nvidia geforce rtx 4050"
"hp pavilion plus 16-ab0456tx laptop (13th gen core i7/ 16gb/ 1tb ssd/ win 11/ 6gb graphics)","hp","windows","14.0","20.0","6.0","16.0","ddr4","0","1024","16.0","3K+","0","4.0","122900.0","intel core i7 13700h","nvidia geforce rtx 3050"
"hp 15s-fy5007tu laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11 home)","hp","windows","10.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.55","47990.0","intel core i5 1235u","intel integrated"
"hp omen 17-cm2002tx gaming laptop (13th gen core i7/ 16 gb ram/ 512 gb ssd/ win 11/ 8 gb graphics)","hp","windows","16.0","24.0","8.0","16.0","ddr5","0","512","17.3","HD+","0","4.1","121999.0","intel core i7 13700hx","nvidia geforce rtx 4060"
